GotsaZap|Esto es precisamente a lo que se refiere el Psoe cuando dice que ellos defienden lo publico mientras que el PP quiere privatizarlo todo... La gran mentira y el comodin para los votontos . El PP no privatizo NADA cuando goberno. Pedro Sanchez va a agotar la legislatura, no va a dimitir... y ya veremos si convoca elecciones en 2027, todo apunta a que hara un plebiscito para hacer se España un pais confederado y los nacionalistas le apoyaran.
Newgod|@ADELE_ #158 Cerrar @ FURILO # 136 Sí, por favor, hazle tú caso a Alkateli. Yo nunca tengo tiempo para él. pregunto , debes de tener una vida aburridísima. He visto por encima q llevas más de 15 publicaciones , de este titular. Será q te da mucho autoestima escribir x aquí , no sé. Anda aprovecha el tiempo q estoy no te va a dar para mucho más q el ver cómo haces el ridículo
EL_EMPECINADO|Estimados comentaristas, han llegado mis nietas y son lo primero, así que me despido, buen finde a todos y tranquilos que todo pasa y solo quedan como mucho ni dos años... no significaros mucho que todo queda de cara al futuro...
ElVentorro|Cuatro periodistas ratifican en el Supremo que conocieron la confesión de la pareja de Ayuso 36 horas antes que el fiscal general La informadores consignaron ante un notario mensajes y llamadas que acreditan que en la mañana del 12 de marzo de 2024 un trabajador de la Fiscalía de Madrid les confirmó que los abogados de González Amador negociaban un posible pacto Al final la que va ir palante es la fiscal que acusó al FG
ElequipoA|Lo de los ERE de Andalucía es un desmadre en todos los aspectos y la exoneración de culpa de Maleni, Chaves y Griñan por obra y gracia de Pedro Sánchez Pérez-Castejón es como para no bajar de la nube en la que llevamos viviendo estos últimos años y no bajamos así nos escupa la PUsoe en la cara, los españolitos nos merecemos esto y más por dejarnos guiar por el imitador de Obama.
PAUS|@NoEsEsto #167 Cerrar Está a tiempo la UCO de investigar las cientos de contrataciones de familiares y amigos del PP de Ourense? Convendría. Pues igual resulta que donde es un auténtico canteo es en el PSOE. Vais a dar lecciones de honradez a vuestra tía
EL_EMPECINADO|@ADELE_ #140 Cerrar @ EL_EMPECINADO # 119 Será porque los ganadores de la guerra tuvieron 40 años para cargarse a sus enemigos, señor? No sé, se me ocurre. Pues ni me imagino lo que hubiese ocurrido de haber ganado los otros, ¿O les hubiesen dado ramitos de flores? Ya se vio lo que hicieron en su zona antes y durante la guerra... No seas simplista.
carlosusa|No es magia!! Son nuestros impuestos ! Que los que más ganen más laquen! Que los más madrugen, cambien de ciudad varias veces en su vida para ascender, los que duermen con pastillas , los que no hacen el Amir con su mujer por estrés y no pueden hacer los deberes con sus hijos por tener puestos altos de responsabilidad, esos que paguen más impuestos que los necesitan ellos para sus colegas.
R0bespierre|No pasa nada, si lo hace la extrema izquierda socialista es por el bien de la democracia y del progreso
FURILO|@Colectivo #162 Cerrar @ ADELE_ # 146 hola amiga, ya te dieron los papeles? Le ha pagado el gobierno un curso de inteligencia artificial...jijijijiji
Zark_7|@ADELE_ #157 Cerrar @ Zark_7 # 141 Pues hace muy bien. La Iglesia abusa de nuestros niños de manera magnífica. No tanto como los socialistas, los de Junts y los de Compromís de Valencia, Cataluña y Baleares...
NoEsEsto|Está a tiempo la UCO de investigar las cientos de contrataciones de familiares y amigos del PP de Ourense? Convendría.
YoOpinoAsi|Menos paro, menos inflación. Hay que presionar a los curritos que cada vez viven mejor y no se les puede apretar para trabajar sin descanso. Con un poco mas de presion de jueces y policia, Sanchez caerá y podremos volver a vivir mejor.
chusita444|@ADELE_ #83 Cerrar @ chusita444 # 60 Sí, aquí todos los días sale algo nuevo del PSOE. Y hoy han imputado a otras tres personas del equipo de Ayuso, pero no se preocupe que El Mundo no lo va a publicar. eso es pecata minuta con los casos del psoe ,el partido de la transparencia q se rie de todos sus votantes en su cara
Pedro21658|@ADELE_ #113 Cerrar @ PACOPEPEF # 88 Este año haga usted como el novio de Ayuso y defraude a Hacienda. Es el camino a seguir. Para pagar a enchufados socialistas, mejor lo quemo.
Man2024|@VkUcrania #126 Cerrar Nonparo de buscar esto en el Panfleto, o sea El Pais... y no hay manera de encontrarlo. No se moleste. De estas noticias no hace mención El País. Hablan de lo bien que va España económicamente con varios ejemplos, de Palestina y de "la campaña mafiosa contra Sánchez".
Colectivo|@ADELE_ #146 Cerrar @ Colectivo # 130 A usted no hay que obligarle mucho para votar a la ultraderecha, señor. hola amiga, ya te dieron los papeles?
Indomito|SUCIO-LISTOS
estoestaplagadoderojos|@JMdiazD #45 Cerrar @ Espartaco1 # 38 para nada,la corrupción que ha habido en el PP,que la ha habido y la habrá (por desgracia)¿Es pecata minuta comparado con el PSOE¿Los del PP son meros aficionados,lo que si son unos maestros de trincar son los del PSOE Se va necesitar una mano dura y que no dude en nada , para quitar a esta gente corrompida que están por todos los estamentos va a costar muchos años pero al final las aguas vuelven al rio
FURILO|El gobierno no puede combatir la corrupción, porque la corrupción es el gobierno!!
ADELE_|@FURILO #136 Cerrar @ alataquel # 121 Se porta demasiado bien, tanto es así, que el gobierno le ha pagado un curso de inteligencia artificial...jijijiji. Sí, por favor, hazle tú caso a Alkateli. Yo nunca tengo tiempo para él.
ADELE_|@Zark_7 #141 Cerrar Este año he vuelto a marcar la casilla de la Iglesia en la renta. Yo no pago pv tas ni co ca socialistas. Pues hace muy bien. La Iglesia abusa de nuestros niños de manera magnífica.
PerroGris68|Pues nada, como sigan así, no va a haber fontaneros para desatascar estas tuberías...
ADELE_|@FURILO #145 Cerrar INSULTAN MIS COMENTARIOS? A ver, rojeras, sacar a Ayuso y a Franco para tapar la corrupción que teneis......jijijiji...Venga, a disfrutar de lo votado.....jijijijiji.Venga, creo que es con V!! no se fijo.. Ya quisiera yo disfrutar lo votado, señor. Pero voté a Vox. Todavía me duele el batacazo de 2023.
Indomito|@ADELE_ #137 Cerrar @ Alain_Petit # 123 Y miles de peperos aplaudiendo y encubriendo los 228 muertos de Mazón. Quizás ellos también quieren morir, es que si no, no me lo explico. y los muertos por la Dana en Castilla la Mancha a quién se los endiñamos ? Sectarios
228dead|@Zark_7 #134 Cerrar Ni vamos a tener suficientes prisiones para tanto socialista. jajaj, claro, están todas llenas con políticos corruptos del ppvx y siguen llegando, así que hay que construir más cárceles
ADELE_|@Verillas #133 Cerrar @ ADELE_ # 113 teniendo en cuenta lo que hacen con nuestros impuestos, dan cada vez más ganas de defraudar... Pues adelante. Si el emérito y el novio de Ayuso defraudan a Hacienda, usted también. No hay mejor forma de mostrar amor por España.
A_Ba_Ni_Bi|Efectivamente, ahí estaba la inefable Carmen Blanco, que no sabía responder a la simple pregunta de qué función tenía (como el hermanito) y que en su ordenador de la Faffe utilizaba el guoperfe.
Melvin_Udall|Y esta gente es la que luego piensa el ciudadano que son funcionarios, cuando son simples enchufados sin preparación y que además ni siquiera valoran un puesto de trabajo que no les ha costado nada conseguir.
albertosanpen|Estos son los politicos que luego hablan de economia sumergida jajajajajaj, son los mejores maestros!!!!
estoestaplagadoderojos|@SerHumano #17 Cerrar Un segundo juzgado imputa a los autores de los 'protocolos de la vergüenza' del gobierno de Ayuso en las residencias . Ayuso, calienta que sales... TIC TAC 7.291 condenadas a morir indignamente no os iban a salir gratis. Vosotros si vais a salir de hecho ya tendríais que estas fuera después de tanta corrupción, lo que pasa es que habéis tantos arrodillados que ya no se ve ni el sol
ADELE_|@nocomments #128 Cerrar @ ADELE_ # 113 Señora, el que defraude que pague, pero por favor, argumente a favor de la inocencia de los suyos, si es que tiene argumentos, y respecto a los demás, la justicia hará su trabajo. El problema es no que no tienen argumentos, solo el de los incultos con el que se clasifican Exacto, en este medio está prohibido hablar de la corrupción del PP, solo de la del PSOE. Entendido. Y escribe usted bastante mal para atreverse a llamar incultos a los demás, déjeme que le diga.
ADELE_|@Colectivo #130 Cerrar Si es que, si es que te obligan a votar a la ultraderecha, son los únicos hoy por hoy que cumplen la ley. A usted no hay que obligarle mucho para votar a la ultraderecha, señor.
FURILO|INSULTAN MIS COMENTARIOS? A ver, rojeras, sacar a Ayuso y a Franco para tapar la corrupción que teneis......jijijiji...Venga, a disfrutar de lo votado.....jijijijiji.Venga, creo que es con V!! no se fijo..
Zark_7|Bueno. Descansen este fin de semana. A ver qué nos depara el lunes la cloaca socialista.
EL_EMPECINADO|Pues esto es el principio (la punta del iceberg) de la "fontanera" denunciada por Aldama, esperar lo que va a salir de los otros dos del trío ... incluidos en la misma declaración del mismo...
MenosLamentoyMasAccion|EXCLUSIVA CHATS PRIVADOS ​/ `UCO PATRIOTICA. El capitán de la UCO Juan Vicente Bonilla -que fue fichado el pasado mes de octubre por el Gobierno de Isabel Díaz Ayuso como persona titular de la Gerencia de Seguridad del Servicio Madrileño de Salud. El agente "de la UCO patriótica" fichado por Ayuso, partidario de utilizar la violencia contra el presidente del gobierno: "Alto, plomo¿y bomba lapa"
Zark_7|Este año he vuelto a marcar la casilla de la Iglesia en la renta. Yo no pago pv tas ni co ca socialistas.
ADELE_|@EL_EMPECINADO #119 Cerrar @ espantajo # 84 No estás al tanto de "La Memoria Histórica"... y hace más de 80 años... lo curioso es que solo se investiga lo hecho por los ganadores de la guerra, ni un solo estudio por los "asesinatos" de los otros, solo en mi pueblo 9 hermanos de las Escuelas Cristianas, nada políticos, solo religiosos, los asesinaron detrás de la tapia del cementerio con un tiro en la nuca... y a un tío de mi abuelo lo lanzaron desde lo alto de un barranco con muchos otros... claro que era un tiarrón y cuando lo empujaron, agarró a dos de los que empujaban y se los llevó con él... tienes un nick muy apropiado... Será porque los ganadores de la guerra tuvieron 40 años para cargarse a sus enemigos, señor? No sé, se me ocurre.
ADELE_|@Pirulas3 #120 Cerrar @ espantajo # 84 Pues nada. La siguiente que te roben a ti y ya se pasará. Bueno, de hecho te han robado a ti también, salvo que los bocatas vayan compensando... A mí me parece que el PP roba más crujiente, no sé. Gustarme.
FURILO|A ver, rojeras, sacar a Ayuso y a Franco para tapar la corrupción que teneis......jijijiji...Venga, a disfrutar de lo votado.....jijijijiji.Venga, creo que es con V!! no se fijo..
ADELE_|@Alain_Petit #123 Cerrar Miles de palmeros socialistas defendiendo la corrupción y malversación de su Equipo del alma. Maravilloso.. Y miles de peperos aplaudiendo y encubriendo los 228 muertos de Mazón. Quizás ellos también quieren morir, es que si no, no me lo explico.
FURILO|@alataquel #121 Cerrar @ ADELE_# 42. Eso es. Tú sigue manipulando y ante la falta de argumentos, saliendo por los"Cerros de Úbeda". ¿Sabes algo de la "fontanera"?. Parece que se le ha vuelto a escapar otra vez, otro caso más de corrupción de los chicos de Narciso. No me extraña, son tantos, que no da para más. Mic - mic. Se porta demasiado bien, tanto es así, que el gobierno le ha pagado un curso de inteligencia artificial...jijijiji.
Benidorm|Vaya, vaya, por eso no les gusta la Guardia Civil a estos corruptos
Zark_7|Ni vamos a tener suficientes prisiones para tanto socialista.
Verillas|@ADELE_ #113 Cerrar @ PACOPEPEF # 88 Este año haga usted como el novio de Ayuso y defraude a Hacienda. Es el camino a seguir. teniendo en cuenta lo que hacen con nuestros impuestos, dan cada vez más ganas de defraudar...
FURILO|A ver, rojeras, sacar a Ayuso y a Franco para tapar la corrupción que teneis......jijijiji...Venga, a disfrutar de lo votado.....jijijijiji.Venga, creo que es con V!! no se fijo..
EL_EMPECINADO|@espantajo #84 Cerrar @ AlergicoalFango # 30 Si. Hoy toca "denunciar" supuestos "enchufes" ocurridos entre 2003 y, 2011, o sea, hace entre 22 y 14 años... Qué hace la Guardia Civil investigando en 2025 "enchufes" de 2003? Pero esto te parece bien y ya hace más de 40 años... La Audiencia Nacional condena a 7 años y 4 meses de cárcel a seis hijos de Ruiz-Mateos por delitos de estafa de Nueva Rumasa, se nota vuestra vara de medir...
Colectivo|Si es que, si es que te obligan a votar a la ultraderecha, son los únicos hoy por hoy que cumplen la ley.
mimundo69|Hay mucha gente deseosa de recibir un sueldo sin trabajar, hay mucha gente que sólo le preocupa su ahora y su persona, hay mucha gente que está dispuesta a vivir de lo público porque "para que se lo lleve otro, me lo quedo yo". Aquí el problema es que se han saltado la ley, se está cambiando la legislación, se están aprobando leyes inconstitucionales y se está atacando a todos los que intentan frenar esta destrucción de los poderes públicos.
nocomments|@ADELE_ #113 Cerrar @ PACOPEPEF # 88 Este año haga usted como el novio de Ayuso y defraude a Hacienda. Es el camino a seguir. Señora, el que defraude que pague, pero por favor, argumente a favor de la inocencia de los suyos, si es que tiene argumentos, y respecto a los demás, la justicia hará su trabajo. El problema es no que no tienen argumentos, solo el de los incultos con el que se clasifican
N0RL|@Loren60 #106 Cerrar @ N0RL # 75insisto, contra estos comentarios no hay medicina posible. Todo viene de la infancia y la adolescencia. Los libros, el deporte, el sentido común eran muy importantes para la reflexión objetiva, ya es tarde. ni contra el tuyo, o te crees que subiéndote a un atril para dar lecciones a los demás sin aportar un dato ni debatir consigues algo más que un par de positivos para un nick que esconde detrás a una persona mediocre? Crees que tu comentario despectivo te hace mejor. Y no demuestra nada más que, no sabes argumentar ni poner tres frases guais sobre hacer deporte en cada comentario que no te gusta, y que te va a llevar a conseguir respeto por tus ideas. Que ni se saben las que son.
VkUcrania|Nonparo de buscar esto en el Panfleto, o sea El Pais... y no hay manera de encontrarlo.
Nora_93|ERE segubda parte, Pumpido sale a calentar que toca indultar a delincuentes socialistas.
Pirulas3|@espantajo #34 Cerrar Fundación creada en 2003 y extinta en 2011... Y estamos en 2025... No me creo nada, no se investigan en 2025 hechos prescritos, entre otros motivos porque cualquier aludido no tiene medios de defensa 14 años después. Fachobulos. Jajajajajajsja. Hechos prescritos dice...
Alain_Petit|Miles de palmeros socialistas defendiendo la corrupción y malversación de su Equipo del alma. Maravilloso..
Nickheladisimo|Otra vertiente de la agenda vente-trinca.
alataquel|@ADELE_ #42 Cerrar @ conmundo # 32 Señor, el sr Abascal convocó ayer una manifestación y fueron CINCUENTA PERSONAS. ¿Usted en qué mundo de fantasía vive? . Eso es. Tú sigue manipulando y ante la falta de argumentos, saliendo por los"Cerros de Úbeda". ¿Sabes algo de la "fontanera"?. Parece que se le ha vuelto a escapar otra vez, otro caso más de corrupción de los chicos de Narciso. No me extraña, son tantos, que no da para más. Mic - mic.
Pirulas3|@espantajo #84 Cerrar @ AlergicoalFango # 30 Si. Hoy toca "denunciar" supuestos "enchufes" ocurridos entre 2003 y, 2011, o sea, hace entre 22 y 14 años... Qué hace la Guardia Civil investigando en 2025 "enchufes" de 2003? Pues nada. La siguiente que te roben a ti y ya se pasará. Bueno, de hecho te han robado a ti también, salvo que los bocatas vayan compensando...
EL_EMPECINADO|@espantajo #84 Cerrar @ AlergicoalFango # 30 Si. Hoy toca "denunciar" supuestos "enchufes" ocurridos entre 2003 y, 2011, o sea, hace entre 22 y 14 años... Qué hace la Guardia Civil investigando en 2025 "enchufes" de 2003? No estás al tanto de "La Memoria Histórica"... y hace más de 80 años... lo curioso es que solo se investiga lo hecho por los ganadores de la guerra, ni un solo estudio por los "asesinatos" de los otros, solo en mi pueblo 9 hermanos de las Escuelas Cristianas, nada políticos, solo religiosos, los asesinaron detrás de la tapia del cementerio con un tiro en la nuca... y a un tío de mi abuelo lo lanzaron desde lo alto de un barranco con muchos otros... claro que era un tiarrón y cuando lo empujaron, agarró a dos de los que empujaban y se los llevó con él... tienes un nick muy apropiado...
Elandaluzindignado|Como dice otro forero por ahí, al hacer la declaración de la renta añadid a todos estos como personas a vuestro cargo.
REEL|@AlergicoalFango #30 Cerrar ¡Una advertencia a los lectores,está en marcha una óperacion politico-mediatica para derrocar al gobierno democrático de España a golpe de titulares manipulando la realidad! ¿Tenías el sobre en el citibox?
pedrodiablo|Yo hace tiempo que no creo en los políticos con lo cual voten ustedes lo que quieran yo no votaré a nadie jamás.
Azm|Entre estos y los que vienen a pagarnos las pensiones,el futuro económico de este país es similar al de Burundi ,hay que cambiar la ley para que los políticos no puedan contratar a nadie ni manejar el dinero público a su antojo solo mediante hacienda
FOBIUS|Todo el dinero pagado a progresistas y a sus amigos y familiares está bien pagado Ni un progresista sin un gran sueldo!!! El dinero de todos para progresistas y sus familiares y amigos !!! Ser progresista tiene que tener su premio!!!
ADELE_|@PACOPEPEF #88 Cerrar Este año al hacer la declaración de la Renta podéis poner en la casilla de personas que dependen económicamente de vosotros, a todos estos. Este año haga usted como el novio de Ayuso y defraude a Hacienda. Es el camino a seguir.
mariner2012|@espantajo #84 Cerrar @ AlergicoalFango # 30 Si. Hoy toca "denunciar" supuestos "enchufes" ocurridos entre 2003 y, 2011, o sea, hace entre 22 y 14 años... Qué hace la Guardia Civil investigando en 2025 "enchufes" de 2003? Eres un pobre hombre y haces honor a tu apodo
Newgod|@228dead #33 Cerrar pueden inventarse lo que quieran estos de la uco, unidad corrupta operativa, por orden de sus pagadores pp patriotas patateros y vox viejos orcos xenófobos, pero la noticia de hoy es que hay nuevas denuncias contra cargos de la frutera en un juzgado de Leganés, ayuso palante jaja tenéis "Ayusiti", como no sabéis cómo esconderos de lo chusma q es este PSOE, pues lo único q os queda es Ayuso o Franco , q guión más simplón , no os da para más
REEL|@Olivares #7 Cerrar A la cárcel unos y despedidos otros. Muchas motosierra falta aquí Cárcel, no; devolución de todo lo cobrado y que se apunten al paro.
PedroSanchezOdiaEspana|Solo existen dos clases sociales. La clase extractora y la clase contributiva. El resto son distracciones que se inventa la clase extractora para tener a la clase contributiva peleada entre sí y que no tomen consciencia.
ADELE_|@abuelo #72 Cerrar Nada, no pasa nada. Los indultan y a hablar del novio de Ayuso. Qué barbaridad estos sociolistos. Máquinas del pillage Del novio de Ayuso no hay nada que hablar! Robó bonito, y punto.
ADELE_|@slanny #77 Cerrar @ ADELE_ # 42 que bien informado estas? Fuiste allí y las contaste? No, lo publicó El Mundo. ¿No te fías de El Mundo? ¿Y por qué no pones tildes, eres extranjera?
Loren60|@N0RL #75 Cerrar Claro que existe un golpe de Estado de las derechas mediáticas y de las cloacas de la Uco patriótica vendida al poder de la derecha. La faffe se extinguió en el 2011, que aquí no contáis una verdad ni a medias. 15 años después la UCO investiga qué? hechos prescritos quizá? Aquí nadie sabe quien es el patriota Guardia Civil Juan Vicente Bonilla, alto cargo de Ayuso, salir de aquí y leer los mensajes de la Uco patriótica de la que os reis y que un día os va a estallar en la cara como las imputaciones de los altos cargos de Ayuso por los protocolos de la vergüenza. insisto, contra estos comentarios no hay medicina posible. Todo viene de la infancia y la adolescencia. Los libros, el deporte, el sentido común eran muy importantes para la reflexión objetiva, ya es tarde.
VkUcrania|Algo que devir de la Chiqui... o sea Montero, ole, ole.
ADELE_|@PAUS #79 Cerrar @ Miraluna # 50 No se van a ir. Están dando un golpe de estado y nadie se lo quiere creer. Pero es. Es que es así, cada vez que el PP pierde unas elecciones hay un golpe de estado. ¿Por qué te repugna tanto la democracia, Paus? No, Cara al Sol no, escúchame.
HOH|@pinguino1 #81 Cerrar Nada nuevo bajo el Sol. Solamente la confirmación de como los Socialistas entienden para lo que estan los servicios Públicos, para sus propios beneficios aunque luego se esfuercen en vender que si la Sanidad y la Educación. De donde iban a vivir si no utilizan los sueldos públicos, cuando son unos inútiles sin preparación que no tienen donde caerse muertos, pues de las mordidas y la agencia de colocación del Partido con cargo a los impuestos de todos. Así como no van a votar y apoyar a la mafia, si de ello depende su propia subsistencia. Menudo timo que es la Democracia cuando esta sustentada en la Partitocracia. pregunta mejor en la ventanilla del PP Alli sabem mas de cortuptos, robo, blanqueo¿ todo eso que llevais en la sangre los patrioticos jajajaj
Alma_del_Averno|Luego nos cuentan que sus Sicarios, no están en nómina del PSOE. Los muy asquerosos, nos meten a los españoles los gastos de sus propios militantes.
Newgod|@AlergicoalFango #30 Cerrar ¡Una advertencia a los lectores,está en marcha una óperacion politico-mediatica para derrocar al gobierno democrático de España a golpe de titulares manipulando la realidad! me parto de la risa , 700 folios del informe de la UCO ,es un titular . Anda q se te ve el plumero, " rojito reivindicativo"
umbral2|Bien hecho...Esta claro que con esos plazos socialistas solo se busca la impunidad judicial.
Gouda|Gracias, señor juez!!!
Orate|@Vegv #92 Cerrar Después de 10 años necesitan mas tiempo para investigar. Que los echen de la carrera judicial por inútiles. Es de risa. El tío lleva asuntos de hace más de diez años y se queja de que los "plazos socialistas" "bloquean las investigaciones" ¡Jesús, qué tropa!
Orate|@umbral2 #91 Cerrar @ Orate # 90 Pues me das más la razón. Que esta reforma es de 2020, de este gobierno. La reforma del artículo 324 de 2020 no modificó los "plazos procesales", estos fueron establecidos en la reforma del PP de 2015. Por tanto dichos plazos no pueden ser socialistas, como dice el titular y usted mismo en #1 Cerrar Bien hecho...Esta claro que con esos plazos socialistas solo se busca la impunidad judicial. .
Vegv|Después de 10 años necesitan mas tiempo para investigar. Que los echen de la carrera judicial por inútiles.
umbral2|@Orate #90 Cerrar @ umbral2 # 86 Eso no lo dice el preámbulo de la ley sino el apartado tercero del artículo 324: "3. Si, antes de la finalización del plazo o de alguna de sus prórrogas, el instructor no hubiere dictado la resolución a la que hace referencia el apartado 1, o bien esta fuera revocada por vía de recurso, no serán válidas las diligencias acordadas a partir de dicha fecha." No escribe usted una verdad ni por equivocación. Pues me das más la razón. Que esta reforma es de 2020, de este gobierno.
Orate|@umbral2 #86 Cerrar @ N0RL # 11 El asunto es la reforma de 2020 del art. 324 LECr (en vigor) que introduce de forma expresa que las diligencias extemporáneas no serán válidas. Y la Exposición de Motivos de la Ley se preocupaba de reforzar dicho precepto indicando que: ¿En la presente ley, la expiración del plazo eventualmente fijado por el juez lleva consigo, inequívocamente, la nulidad de todas las diligencias que se practiquen con posterioridad¿.....Y lo sabes, Koldo. Eso no lo dice el preámbulo de la ley sino el apartado tercero del artículo 324: "3. Si, antes de la finalización del plazo o de alguna de sus prórrogas, el instructor no hubiere dictado la resolución a la que hace referencia el apartado 1, o bien esta fuera revocada por vía de recurso, no serán válidas las diligencias acordadas a partir de dicha fecha." No escribe usted una verdad ni por equivocación.
umbral2|@QueAscodeTipo #74 Cerrar Mientras que la situación de la pobreza infantil ha empeorado para España, puesto que hace poco más de un año, Rumanía y Bulgaria eran los líderes indiscutibles de este indicador, hoy España le ha 'robado' la segunda plaza a Rumanía según el reciente informe de Eurostat. Entre tanto estas malas personas de Moncloa no dejan de despilfarrar en tropelías y correrías los impuestos que recaudan a los españoles y que tanto esfuerzo cuesta ganar No olvidemos que España también ha robado la primera plaza en desempleo a Grecia....Los cohetes son así de progresistas para la izquierda.
Pirulas3|@espantajo #16 Cerrar @ Narkosindikalista # 4 Si, pero, este pepejuez, como los otros: el que pueda hacer, que haga... Y si espantaja necesita ayuda, que la pida...
Pirulas3|@Orate #41 Cerrar Al hilo de los plazos establecidos en el artículo 324 de la Ley de Enjuiciamiento Criminal, acabamos de conocer la sentencia de la AN sobre el caso Nueva Rumasa, por el que se condena a penas de cárcel a seis hijos de Ruiz Mateos. El caso se remonta a 2011. Menos mal que los jueces de la AN no han sentido la tentación de sumarse a la iniciativa de este juez sevillano alegando que no les daba tiempo. Sí, mejor. Que ahora les toca a los Pujol. Ya veras qué risas...
umbral2|@N0RL #11 Cerrar @ MAVILAECIJA # 3 @ mimundo69 # 2 @ umbral2 # 1 en serio, dejar de opinar sin saber nada. El artículo 324 Lecrim, establecía antes de la reforma del PSOE un plazo inicial máximo de instrucción de 6 meses, SEIS MESES. La reforma lo amplió a un plazo inicial de 12 meses, informaros. A este juez la Audiencia de Sevilla le ha archivado 2 causas enormes por saltarse a la torera los plazos de instrucción. Y como le van a cascar en otra, está a ver si consigue que no le saquen los colores otra vez. El asunto es la reforma de 2020 del art. 324 LECr (en vigor) que introduce de forma expresa que las diligencias extemporáneas no serán válidas. Y la Exposición de Motivos de la Ley se preocupaba de reforzar dicho precepto indicando que: ¿En la presente ley, la expiración del plazo eventualmente fijado por el juez lleva consigo, inequívocamente, la nulidad de todas las diligencias que se practiquen con posterioridad¿.....Y lo sabes, Koldo.
